selling_price,year,name,fullname,brand,log_km_driven,seats,kmpl,engine_cc
400.0,2017,TATA TIAGO,TATA TIAGO 1.2 REVOTRON XT,TATA,10.596634733096073,5.0,23.84,1199.0
50.0,2002,MARUTI 800,MARUTI 800 STD,MARUTI,11.03488966402723,4.0,16.1,796.0
1000.0,2018,HYUNDAI VERNA,HYUNDAI VERNA VTVT 1.6 SX OPTION,HYUNDAI,9.210340371976184,5.0,17.0,1591.0
250.0,2010,HYUNDAI I20,HYUNDAI I20 1.2 ASTA,HYUNDAI,11.002099841204238,5.0,17.0,1197.0
458.0,2019,HYUNDAI SANTRO,HYUNDAI SANTRO SPORTZ BSIV,HYUNDAI,10.308952660644293,5.0,20.3,1086.0
650.0,2017,MARUTI SWIFT,MARUTI SWIFT DZIRE VXI 1.2 BS IV,MARUTI,9.95227771670556,5.0,22.0,1197.0
100.0,2006,MARUTI ALTO,MARUTI ALTO LX,MARUTI,10.657259354912508,5.0,19.7,796.0
350.0,2012,HYUNDAI I10,HYUNDAI I10 ASTA,HYUNDAI,10.126631103850338,5.0,20.36,1197.0
600.0,2015,HYUNDAI I20,HYUNDAI I20 MAGNA 1.2,HYUNDAI,10.46310334047155,5.0,18.6,1197.0
300.0,2016,RENAULT KWID,RENAULT KWID 1.0 RXT OPTIONAL,RENAULT,10.4341158035983,5.0,23.01,999.0
500.0,2015,HYUNDAI I20,HYUNDAI I20 ASTA 1.2,HYUNDAI,11.156250521031495,5.0,18.6,1197.0
620.0,2018,FORD ASPIRE,FORD ASPIRE TREND PLUS,FORD,9.615805480084347,5.0,20.4,1194.0
860.0,2017,HONDA CITY,HONDA CITY I VTEC V,HONDA,10.239959789157341,5.0,17.8,1497.0
485.0,2017,MARUTI IGNIS,MARUTI IGNIS 1.2 ZETA BSIV,MARUTI,10.308952660644293,5.0,20.89,1197.0
300.0,2017,MARUTI ALTO,MARUTI ALTO 800 LXI,MARUTI,11.289781913656018,5.0,24.7,796.0
350.0,2012,HYUNDAI SANTRO,HYUNDAI SANTRO XING GL PLUS,HYUNDAI,11.289781913656018,5.0,17.92,1086.0
500.0,2019,MARUTI BALENO,MARUTI BALENO SIGMA 1.2,MARUTI,9.210340371976184,5.0,21.4,1197.0
600.0,2019,TATA TIGOR,TATA TIGOR 2017-2020 XZ PLUS,TATA,8.556413904569519,5.0,20.3,1199.0
600.0,2017,HYUNDAI GRAND,HYUNDAI GRAND I10 1.2 KAPPA ASTA,HYUNDAI,8.517193191416238,5.0,18.9,1197.0
550.0,2018,MAHINDRA KUV,MAHINDRA KUV 100 G80 K8 DUAL TONE,MAHINDRA,9.259130536145614,6.0,18.15,1198.0
800.0,2015,FORD ECOSPORT,FORD ECOSPORT 1.5 TI VCT MT TITANIUM BSIV,FORD,10.126631103850338,5.0,15.85,1499.0
700.0,2015,FORD ECOSPORT,FORD ECOSPORT 1.5 TI VCT MT TITANIUM BSIV,FORD,10.126631103850338,5.0,15.85,1499.0
335.0,2011,MARUTI SWIFT,MARUTI SWIFT DZIRE ZXI,MARUTI,9.615805480084347,5.0,17.5,1298.0
120.0,2007,HYUNDAI SANTRO,HYUNDAI SANTRO XING XS,HYUNDAI,11.695247021764184,5.0,17.8,1086.0
150.0,2007,MARUTI ZEN,MARUTI ZEN ESTILO 1.1 LXI BSIII,MARUTI,10.46310334047155,5.0,18.2,1061.0
310.0,2018,MARUTI ALTO,MARUTI ALTO 800 LXI,MARUTI,9.472704636443673,5.0,24.7,796.0
267.0,2012,HYUNDAI I10,HYUNDAI I10 MAGNA,HYUNDAI,10.596634733096073,5.0,20.36,1197.0
600.0,2016,HYUNDAI I20,HYUNDAI I20 ACTIVE 1.2 SX DUAL TONE,HYUNDAI,10.126631103850338,5.0,17.19,1197.0
860.0,2017,HONDA CITY,HONDA CITY I VTEC V,HONDA,10.239959789157341,5.0,17.8,1497.0
475.0,2018,MARUTI CELERIO,MARUTI CELERIO ZXI OPTIONAL,MARUTI,10.308952660644293,5.0,21.63,998.0
350.0,2010,MARUTI GYPSY,MARUTI GYPSY KING ST BSIII,MARUTI,11.289781913656018,8.0,11.96,1298.0
808.0,2020,VOLKSWAGEN POLO,VOLKSWAGEN POLO 1.0 TSI HIGHLINE PLUS,VOLKSWAGEN,8.517193191416238,5.0,18.24,999.0
550.0,2014,MARUTI SWIFT,MARUTI SWIFT DZIRE VXI,MARUTI,10.308952660644293,5.0,19.1,1197.0
215.0,2010,MARUTI ALTO,MARUTI ALTO LXI,MARUTI,11.06663836234181,5.0,19.7,796.0
512.0,2016,FORD FIGO,FORD FIGO 1.2P TITANIUM OPT MT,FORD,9.259130536145614,5.0,18.16,1196.0
395.0,2017,MARUTI CELERIO,MARUTI CELERIO X VXI OPTION BSIV,MARUTI,10.126631103850338,5.0,21.63,998.0
675.0,2017,HYUNDAI I20,HYUNDAI I20 2015-2017 SPORTZ 1.2,HYUNDAI,8.517193191416238,5.0,18.6,1197.0
300.0,2014,MARUTI WAGON,MARUTI WAGON R LXI BS IV,MARUTI,9.210340371976184,5.0,20.51,998.0
125.0,2007,TATA INDICA,TATA INDICA GLS BS IV,TATA,10.819778284410283,5.0,15.3,1193.0
295.0,2018,MARUTI ALTO,MARUTI ALTO 800 VXI,MARUTI,9.903487552536127,5.0,24.7,796.0
600.0,2015,MARUTI ERTIGA,MARUTI ERTIGA VXI,MARUTI,11.407564949312402,7.0,16.02,1373.0
155.0,2009,MARUTI ALTO,MARUTI ALTO LXI,MARUTI,10.896739325546411,5.0,19.7,796.0
250.0,2013,TATA INDIGO,TATA INDIGO CS EGLS BS IV,TATA,10.819778284410283,5.0,15.64,1193.0
500.0,2019,DATSUN GO,DATSUN GO A OPTION PETROL,DATSUN,9.210340371976184,5.0,19.02,1198.0
625.0,2018,MARUTI BALENO,MARUTI BALENO DELTA 1.2,MARUTI,9.998797732340453,5.0,21.4,1197.0
850.0,2017,MARUTI CIAZ,MARUTI CIAZ 1.4 ALPHA,MARUTI,10.203592144986466,5.0,20.73,1373.0
130.0,2012,CHEVROLET SPARK,CHEVROLET SPARK 1.0 LT,CHEVROLET,11.156250521031495,5.0,18.0,995.0
400.0,2015,MARUTI CELERIO,MARUTI CELERIO ZXI,MARUTI,11.002099841204238,5.0,23.1,998.0
450.0,2016,MARUTI SWIFT,MARUTI SWIFT VXI OPTIONAL,MARUTI,11.06663836234181,5.0,20.4,1197.0
480.0,2019,MARUTI CELERIO,MARUTI CELERIO X ZXI BSIV,MARUTI,8.935903526274423,5.0,21.63,998.0
490.0,2019,MARUTI CELERIO,MARUTI CELERIO X ZXI BSIV,MARUTI,8.85366542803745,5.0,21.63,998.0
360.0,2015,MARUTI WAGON,MARUTI WAGON R VXI OPTIONAL,MARUTI,10.4341158035983,5.0,20.51,998.0
410.0,2013,MARUTI SWIFT,MARUTI SWIFT DZIRE VXI,MARUTI,10.46310334047155,5.0,19.1,1197.0
350.0,2019,RENAULT KWID,RENAULT KWID RXT OPTIONAL,RENAULT,9.615805480084347,5.0,25.17,799.0
235.0,2010,MARUTI A-STAR,MARUTI A-STAR LXI,MARUTI,10.819778284410283,5.0,19.0,998.0
170.0,2012,HYUNDAI EON,HYUNDAI EON D LITE,HYUNDAI,10.596634733096073,5.0,21.1,814.0
350.0,2014,MARUTI RITZ,MARUTI RITZ VXI,MARUTI,10.126631103850338,5.0,18.5,1197.0
678.0,2018,VOLKSWAGEN POLO,VOLKSWAGEN POLO 2015-2019 1.0 MPI HIGHLINE PLUS,VOLKSWAGEN,9.740968623038354,5.0,18.78,999.0
300.0,2010,HYUNDAI I20,HYUNDAI I20 MAGNA,HYUNDAI,10.799575577092764,5.0,18.5,1197.0
520.0,2016,HYUNDAI I20,HYUNDAI I20 2015-2017 MAGNA 1.2,HYUNDAI,10.275051108968611,5.0,18.6,1197.0
300.0,2015,MARUTI ALTO,MARUTI ALTO K10 VXI,MARUTI,10.596634733096073,5.0,23.95,998.0
270.0,2016,MARUTI ALTO,MARUTI ALTO 800 LXI,MARUTI,10.46310334047155,5.0,22.74,796.0
570.0,2018,HYUNDAI GRAND,HYUNDAI GRAND I10 1.2 KAPPA SPORTZ DUAL TONE,HYUNDAI,9.903487552536127,5.0,18.9,1197.0
80.0,2015,TATA NANO,TATA NANO XE,TATA,11.002099841204238,4.0,23.9,624.0
300.0,2016,HYUNDAI EON,HYUNDAI EON MAGNA PLUS,HYUNDAI,10.616437360392252,5.0,21.1,814.0
300.0,2015,TATA ZEST,TATA ZEST REVOTRON 1.2T XM,TATA,11.156250521031495,5.0,17.57,1193.0
400.0,2016,MAHINDRA KUV,MAHINDRA KUV 100 MFALCON G80 K8 5STR,MAHINDRA,11.512925464970229,5.0,18.15,1198.0
550.0,2016,MARUTI SWIFT,MARUTI SWIFT VXI BSIV,MARUTI,9.058121158998672,5.0,22.0,1197.0
370.0,2017,MARUTI ALTO,MARUTI ALTO K10 VXI,MARUTI,10.308952660644293,5.0,23.95,998.0
425.0,2016,HYUNDAI I10,HYUNDAI I10 SPORTZ 1.1L,HYUNDAI,10.819778284410283,5.0,19.81,1086.0
400.0,2015,MARUTI CELERIO,MARUTI CELERIO ZXI,MARUTI,10.308952660644293,5.0,23.1,998.0
599.0,2015,MARUTI ERTIGA,MARUTI ERTIGA LXI,MARUTI,11.156250521031495,7.0,16.02,1373.0
350.0,2018,HYUNDAI EON,HYUNDAI EON 1.0 ERA PLUS,HYUNDAI,10.126631103850338,5.0,20.3,998.0
950.0,2017,HONDA CITY,HONDA CITY I VTEC VX,HONDA,10.46310334047155,5.0,17.4,1497.0
895.0,2017,HONDA CITY,HONDA CITY I VTEC V,HONDA,10.46310334047155,5.0,17.8,1497.0
42.0,2003,MARUTI 800,MARUTI 800 STD MPFI,MARUTI,11.03488966402723,4.0,16.1,796.0
215.0,2011,MARUTI RITZ,MARUTI RITZ LXI,MARUTI,10.596634733096073,5.0,21.1,1197.0
195.0,2011,MARUTI WAGON,MARUTI WAGON R LXI BSIII,MARUTI,11.695247021764184,5.0,18.9,998.0
325.0,2017,MARUTI ALTO,MARUTI ALTO 800 VXI,MARUTI,10.043249494911286,5.0,24.7,796.0
260.0,2014,MARUTI OMNI,MARUTI OMNI MPI STD BSIV,MARUTI,10.596634733096073,5.0,16.8,796.0
300.0,2015,MARUTI ALTO,MARUTI ALTO 800 LXI,MARUTI,10.819778284410283,5.0,22.74,796.0
1000.0,2019,MARUTI XL6,MARUTI XL6 ALPHA,MARUTI,9.615805480084347,6.0,19.01,1462.0
600.0,2018,MARUTI SWIFT,MARUTI SWIFT DZIRE TOUR S CNG,MARUTI,10.596634733096073,5.0,19.0,1197.0
510.0,2019,HYUNDAI SANTRO,HYUNDAI SANTRO SPORTZ BSIV,HYUNDAI,8.517193191416238,5.0,20.3,1086.0
280.0,2015,HYUNDAI I10,HYUNDAI I10 MAGNA,HYUNDAI,10.915088464214607,5.0,20.36,1197.0
850.0,2016,HYUNDAI VERNA,HYUNDAI VERNA 1.6 VTVT S,HYUNDAI,10.126631103850338,5.0,17.01,1591.0
290.0,2015,MARUTI ALTO,MARUTI ALTO K10 VXI,MARUTI,10.645424897265505,5.0,23.95,998.0
786.0,2019,RENAULT TRIBER,RENAULT TRIBER RXZ,RENAULT,8.951569643018821,7.0,20.0,999.0
550.0,2016,HYUNDAI I20,HYUNDAI I20 MAGNA 1.2,HYUNDAI,10.966161734398609,5.0,18.6,1197.0
700.0,2015,MARUTI ERTIGA,MARUTI ERTIGA ZXI,MARUTI,10.46310334047155,7.0,16.02,1373.0
400.0,2018,DATSUN GO,DATSUN GO T PETROL,DATSUN,9.210340371976184,5.0,19.83,1198.0
500.0,2019,HYUNDAI SANTRO,HYUNDAI SANTRO MAGNA BSIV,HYUNDAI,8.517193191416238,5.0,20.3,1086.0
260.0,2018,RENAULT KWID,RENAULT KWID 1.0 RXL,RENAULT,10.819778284410283,5.0,23.01,999.0
155.0,2011,MARUTI ALTO,MARUTI ALTO LXI,MARUTI,10.596634733096073,5.0,19.7,796.0
132.0,2010,MARUTI ALTO,MARUTI ALTO LXI BSIII,MARUTI,11.56171562913966,5.0,19.7,796.0
225.0,2011,MARUTI WAGON,MARUTI WAGON R VXI BS IV WITH ABS,MARUTI,9.903487552536127,5.0,18.9,998.0
240.0,2011,HYUNDAI I10,HYUNDAI I10 SPORTZ,HYUNDAI,11.289781913656018,5.0,20.36,1197.0
40.0,2004,MARUTI 800,MARUTI 800 STD,MARUTI,11.695247021764184,4.0,16.1,796.0
240.0,2014,MARUTI ALTO,MARUTI ALTO 800 LXI ANNIVERSARY EDITION,MARUTI,10.819778284410283,5.0,22.74,796.0
350.0,2020,MARUTI ALTO,MARUTI ALTO 800 LXI,MARUTI,8.517193191416238,5.0,22.05,796.0
530.0,2017,MAHINDRA KUV,MAHINDRA KUV 100 MFALCON G80 K8 5STR AW,MAHINDRA,10.985292722887856,5.0,18.15,1198.0
150.0,2010,TATA INDICA,TATA INDICA VISTA AURA 1.2 SAFIRE (ABS) 90HP BS IV,TATA,10.275051108968611,5.0,16.5,1172.0
315.0,2016,MARUTI ALTO,MARUTI ALTO 800 LXI,MARUTI,10.126631103850338,5.0,22.74,796.0
500.0,2019,MARUTI IGNIS,MARUTI IGNIS 1.2 DELTA BSIV,MARUTI,9.210340371976184,5.0,20.89,1197.0
510.0,2017,MARUTI SWIFT,MARUTI SWIFT VVT VXI,MARUTI,10.736396675471232,5.0,22.0,1197.0
469.0,2018,MARUTI WAGON,MARUTI WAGON R VXI,MARUTI,8.517193191416238,5.0,21.79,998.0
250.0,2017,MARUTI ALTO,MARUTI ALTO 800 LX OPTIONAL,MARUTI,10.645424897265505,5.0,24.7,796.0
300.0,2012,MARUTI SWIFT,MARUTI SWIFT DZIRE VXI,MARUTI,11.385092093460344,5.0,17.5,1298.0
250.0,2014,HYUNDAI EON,HYUNDAI EON ERA PLUS,HYUNDAI,7.762170607138205,5.0,21.1,814.0
175.0,2011,MARUTI ALTO,MARUTI ALTO LXI,MARUTI,10.819778284410283,5.0,19.7,796.0
175.0,2010,MARUTI ALTO,MARUTI ALTO LXI,MARUTI,10.968198289528557,5.0,19.7,796.0
800.0,2019,HYUNDAI ELITE,HYUNDAI ELITE I20 ASTA OPTION BSIV,HYUNDAI,10.46310334047155,5.0,18.6,1197.0
160.0,2012,MARUTI ALTO,MARUTI ALTO LX,MARUTI,11.608235644774552,5.0,19.7,796.0
40.0,2002,MARUTI 800,MARUTI 800 STD BSIII,MARUTI,11.289781913656018,4.0,16.1,796.0
270.0,2013,MARUTI ALTO,MARUTI ALTO 800 LXI,MARUTI,11.002099841204238,5.0,22.74,796.0
700.0,2017,HONDA WR-V,HONDA WR-V I-VTEC S,HONDA,9.615805480084347,5.0,17.5,1199.0
376.0,2012,HONDA BRIO,HONDA BRIO V MT,HONDA,10.165851817003619,5.0,19.4,1198.0
530.0,2017,MARUTI BALENO,MARUTI BALENO SIGMA 1.2,MARUTI,10.645424897265505,5.0,21.4,1197.0
450.0,2015,MARUTI SWIFT,MARUTI SWIFT DZIRE VXI,MARUTI,11.289781913656018,5.0,20.85,1197.0
235.0,2011,MARUTI ALTO,MARUTI ALTO K10 2010-2014 VXI,MARUTI,11.002099841204238,5.0,20.92,998.0
450.0,2018,TATA TIGOR,TATA TIGOR 1.2 REVOTRON XT,TATA,10.46310334047155,5.0,20.3,1199.0
600.0,2019,RENAULT TRIBER,RENAULT TRIBER RXT BSIV,RENAULT,8.517193191416238,7.0,20.0,999.0
690.0,2017,HYUNDAI I20,HYUNDAI I20 1.2 ASTA OPTION,HYUNDAI,9.903487552536127,5.0,18.6,1197.0
790.0,2018,TATA NEXON,TATA NEXON 1.2 REVOTRON XZ PLUS,TATA,9.615805480084347,5.0,17.0,1198.0
500.0,2016,HONDA JAZZ,HONDA JAZZ 1.2 V I VTEC,HONDA,10.621327345686446,5.0,18.7,1199.0
500.0,2019,MARUTI IGNIS,MARUTI IGNIS 1.2 DELTA BSIV,MARUTI,9.210340371976184,5.0,20.89,1197.0
300.0,2010,MARUTI SX4,MARUTI SX4 ZXI BSIII,MARUTI,10.819778284410283,5.0,15.0,1586.0
125.0,2009,MARUTI 800,MARUTI 800 AC,MARUTI,11.289781913656018,4.0,16.1,796.0
550.0,2017,HYUNDAI GRAND,HYUNDAI GRAND I10 ASTA OPTION,HYUNDAI,10.126631103850338,5.0,18.9,1197.0
750.0,2018,MARUTI BALENO,MARUTI BALENO RS 1.0 PETROL,MARUTI,9.615805480084347,5.0,21.1,998.0
380.0,2012,HYUNDAI I20,HYUNDAI I20 MAGNA OPTIONAL 1.2,HYUNDAI,10.221941283654663,5.0,18.5,1197.0
210.0,2007,HONDA CITY,HONDA CITY 2017-2020 GXI,HONDA,11.84939770159144,5.0,17.7,1497.0
370.0,2017,MARUTI IGNIS,MARUTI IGNIS 1.2 DELTA BSIV,MARUTI,10.596634733096073,5.0,20.89,1197.0
346.0,2019,TATA TIAGO,TATA TIAGO 1.2 REVOTRON XE,TATA,9.680344001221918,5.0,23.84,1199.0
55.0,2005,HONDA CITY,HONDA CITY 1.3 EXI,HONDA,11.77528972943772,5.0,13.0,1343.0
330.0,2016,MARUTI EECO,MARUTI EECO 5 SEATER AC BSIV,MARUTI,11.002099841204238,5.0,15.37,1196.0
465.0,2018,MARUTI WAGON,MARUTI WAGON R VXI PLUS,MARUTI,10.308952660644293,5.0,20.51,998.0
70.0,2004,MARUTI ZEN,MARUTI ZEN LXI,MARUTI,11.918390573078392,5.0,17.3,993.0
400.0,2016,TATA ZEST,TATA ZEST REVOTRON 1.2 XT,TATA,10.093157046992621,5.0,17.57,1193.0
460.0,2018,MARUTI SWIFT,MARUTI SWIFT LXI OPTION,MARUTI,9.392661928770137,5.0,20.4,1197.0
350.0,2018,MARUTI ALTO,MARUTI ALTO K10 LXI,MARUTI,9.210340371976184,5.0,23.95,998.0
600.0,2018,TATA NEXON,TATA NEXON 1.2 REVOTRON XE,TATA,10.308952660644293,5.0,17.0,1198.0
483.0,2017,MARUTI CELERIO,MARUTI CELERIO ZXI OPTIONAL,MARUTI,9.615805480084347,5.0,23.1,998.0
470.0,2016,HYUNDAI GRAND,HYUNDAI GRAND I10 MAGNA,HYUNDAI,9.210340371976184,5.0,18.9,1197.0
345.0,2011,TOYOTA ETIOS,TOYOTA ETIOS VX,TOYOTA,11.156250521031495,5.0,17.6,1496.0
300.0,2009,MARUTI A-STAR,MARUTI A-STAR VXI,MARUTI,11.002099841204238,5.0,19.0,998.0
340.0,2018,HYUNDAI EON,HYUNDAI EON 1.0 ERA PLUS,HYUNDAI,11.695247021764184,5.0,20.3,998.0
960.0,2019,MAHINDRA XUV300,MAHINDRA XUV300 W8,MAHINDRA,9.903487552536127,5.0,17.0,1197.0
270.0,2012,MARUTI WAGON,MARUTI WAGON R VXI BS IV,MARUTI,10.596634733096073,5.0,18.9,998.0
328.0,2012,MARUTI SWIFT,MARUTI SWIFT VXI,MARUTI,11.719939634354555,5.0,18.6,1197.0
565.0,2019,VOLKSWAGEN POLO,VOLKSWAGEN POLO 1.0 MPI TRENDLINE BSIV,VOLKSWAGEN,8.85366542803745,5.0,18.78,999.0
390.0,2017,MARUTI EECO,MARUTI EECO 5 SEATER AC BSIV,MARUTI,11.156250521031495,5.0,15.37,1196.0
165.0,2011,CHEVROLET SPARK,CHEVROLET SPARK 1.0 LT,CHEVROLET,11.156250521031495,5.0,18.0,995.0
421.0,2011,HONDA CITY,HONDA CITY 1.5 S MT,HONDA,11.56171562913966,5.0,17.0,1497.0
515.0,2018,TATA TIAGO,TATA TIAGO NRG PETROL,TATA,10.46310334047155,5.0,24.0,1199.0
475.0,2017,MARUTI WAGON,MARUTI WAGON R STINGRAY VXI OPTIONAL,MARUTI,10.596634733096073,5.0,20.51,998.0
550.0,2018,TATA TIGOR,TATA TIGOR 1.2 REVOTRON XZ,TATA,9.210340371976184,5.0,20.3,1199.0
412.0,2016,HYUNDAI GRAND,HYUNDAI GRAND I10 SPORTZ,HYUNDAI,10.126631103850338,5.0,18.9,1197.0
350.0,2017,TATA TIAGO,TATA TIAGO 1.2 REVOTRON XM,TATA,11.002099841204238,5.0,23.84,1199.0
220.0,2011,MARUTI ALTO,MARUTI ALTO LX,MARUTI,10.46310334047155,5.0,19.7,796.0
150.0,2013,MARUTI OMNI,MARUTI OMNI LIMITED EDITION,MARUTI,11.097410021008562,8.0,14.7,796.0
450.0,2018,DATSUN GO,DATSUN GO PLUS ANNIVERSARY EDITION,DATSUN,11.289781913656018,7.0,20.62,1198.0
500.0,2018,MAHINDRA KUV,MAHINDRA KUV 100 G80 K8 DUAL TONE,MAHINDRA,11.002099841204238,6.0,18.15,1198.0
246.0,2011,MARUTI WAGON,MARUTI WAGON R VXI BS IV,MARUTI,11.842229212112828,5.0,18.9,998.0
150.0,2011,CHEVROLET SPARK,CHEVROLET SPARK 1.0 LT,CHEVROLET,10.308952660644293,5.0,18.0,995.0
300.0,2012,HYUNDAI I20,HYUNDAI I20 SPORTZ 1.2,HYUNDAI,11.695247021764184,5.0,18.5,1197.0
480.0,2016,MARUTI BALENO,MARUTI BALENO DELTA 1.2,MARUTI,11.093690992776065,5.0,21.4,1197.0
590.0,2018,FORD FIGO,FORD FIGO ASPIRE 1.2 TI-VCT TREND,FORD,9.615805480084347,5.0,18.16,1196.0
320.0,2018,RENAULT KWID,RENAULT KWID 1.0 RXT OPTIONAL,RENAULT,9.903487552536127,5.0,23.01,999.0
300.0,2015,MARUTI WAGON,MARUTI WAGON R VXI BS IV,MARUTI,11.608235644774552,5.0,20.51,998.0
850.0,2018,TATA NEXON,TATA NEXON 1.2 REVOTRON XZ PLUS,TATA,10.819778284410283,5.0,17.0,1198.0
350.0,2016,FORD FIGO,FORD FIGO 1.2P TREND MT,FORD,11.002099841204238,5.0,18.16,1196.0
550.0,2017,VOLKSWAGEN AMEO,VOLKSWAGEN AMEO 1.2 MPI COMFORTLINE,VOLKSWAGEN,9.903487552536127,5.0,17.0,1198.0
450.0,2015,TATA ZEST,TATA ZEST REVOTRON 1.2T XMS,TATA,10.596634733096073,5.0,17.57,1193.0
140.0,2010,CHEVROLET BEAT,CHEVROLET BEAT LT,CHEVROLET,11.002099841204238,5.0,18.6,1199.0
500.0,2015,HYUNDAI I20,HYUNDAI I20 ACTIVE BASE PETROL,HYUNDAI,10.714417768752456,5.0,17.19,1197.0
60.0,2012,TATA NANO,TATA NANO CX BSIII,TATA,10.714417768752456,4.0,25.4,624.0
400.0,2016,TATA ZEST,TATA ZEST REVOTRON 1.2T XM,TATA,10.126631103850338,5.0,17.57,1193.0
400.0,2014,HYUNDAI I20,HYUNDAI I20 MAGNA 1.2,HYUNDAI,9.210340371976184,5.0,18.6,1197.0
380.0,2018,MARUTI WAGON,MARUTI WAGON R VXI OPTIONAL,MARUTI,9.852194258148577,5.0,20.51,998.0
579.0,2019,MARUTI BALENO,MARUTI BALENO DELTA 1.2,MARUTI,9.210340371976184,5.0,21.4,1197.0
400.0,2019,MAHINDRA KUV,MAHINDRA KUV 100 G80 K2,MAHINDRA,10.126631103850338,6.0,18.15,1198.0
270.0,2012,HYUNDAI I10,HYUNDAI I10 MAGNA 1.2 ITECH SE,HYUNDAI,10.308952660644293,5.0,20.36,1197.0
475.0,2017,TATA TIAGO,TATA TIAGO 1.2 REVOTRON XT,TATA,9.903487552536127,5.0,23.84,1199.0
500.0,2018,HYUNDAI SANTRO,HYUNDAI SANTRO ASTA BSIV,HYUNDAI,10.126631103850338,5.0,20.3,1086.0
700.0,2016,MARUTI CIAZ,MARUTI CIAZ ZXI,MARUTI,9.903487552536127,5.0,20.73,1373.0
155.0,2014,MARUTI OMNI,MARUTI OMNI E MPI STD BS IV,MARUTI,11.289781913656018,8.0,16.8,796.0
450.0,2019,TATA TIGOR,TATA TIGOR 1.2 REVOTRON XE,TATA,10.126631103850338,5.0,20.3,1199.0
650.0,2020,MARUTI BALENO,MARUTI BALENO DELTA,MARUTI,8.895629627136483,5.0,21.01,1197.0
150.0,2010,MARUTI ALTO,MARUTI ALTO LXI,MARUTI,11.512925464970229,5.0,19.7,796.0
260.0,2010,HYUNDAI I10,HYUNDAI I10 MAGNA,HYUNDAI,11.002099841204238,5.0,20.36,1197.0
300.0,2016,CHEVROLET BEAT,CHEVROLET BEAT LS,CHEVROLET,9.615805480084347,5.0,18.6,1199.0
300.0,2014,MARUTI WAGON,MARUTI WAGON R VXI 1.2,MARUTI,10.46310334047155,5.0,20.52,1197.0
475.0,2016,HONDA JAZZ,HONDA JAZZ 1.2 VX I VTEC,HONDA,10.126631103850338,5.0,18.7,1199.0
450.0,2017,TATA TIAGO,TATA TIAGO 1.2 REVOTRON XZ WO ALLOY,TATA,10.308952660644293,5.0,23.84,1199.0
300.0,2013,HYUNDAI I10,HYUNDAI I10 SPORTZ,HYUNDAI,10.596634733096073,5.0,20.36,1197.0
250.0,2014,HYUNDAI EON,HYUNDAI EON MAGNA PLUS,HYUNDAI,10.126631103850338,5.0,21.1,814.0
95.0,2008,MARUTI ALTO,MARUTI ALTO LXI,MARUTI,11.156250521031495,5.0,19.7,796.0
475.0,2018,HYUNDAI SANTRO,HYUNDAI SANTRO SPORTZ BSIV,HYUNDAI,8.961879012677683,5.0,20.3,1086.0
350.0,2016,TATA TIAGO,TATA TIAGO 1.2 REVOTRON XT,TATA,10.308952660644293,5.0,23.84,1199.0
482.0,2016,MARUTI SWIFT,MARUTI SWIFT VXI DECA,MARUTI,10.819778284410283,5.0,20.4,1197.0
380.0,2017,TATA TIAGO,TATA TIAGO 1.2 REVOTRON XM OPTION,TATA,10.308952660644293,5.0,23.84,1199.0
310.0,2016,CHEVROLET BEAT,CHEVROLET BEAT LT,CHEVROLET,10.308952660644293,5.0,18.6,1199.0
280.0,2009,MARUTI SWIFT,MARUTI SWIFT DZIRE VXI,MARUTI,10.46310334047155,5.0,17.5,1298.0
250.0,2010,MARUTI WAGON,MARUTI WAGON R VXI MINOR,MARUTI,11.002099841204238,5.0,18.9,1061.0
750.0,2017,HYUNDAI VERNA,HYUNDAI VERNA 1.6 VTVT S,HYUNDAI,10.571316925111784,5.0,17.01,1591.0
420.0,2019,RENAULT KWID,RENAULT KWID 1.0 RXT OPTIONAL,RENAULT,9.615805480084347,5.0,23.01,999.0
670.0,2019,HONDA AMAZE,HONDA AMAZE S PETROL BSIV,HONDA,8.517193191416238,5.0,19.5,1199.0
900.0,2018,HONDA WR-V,HONDA WR-V I-VTEC VX,HONDA,10.46310334047155,5.0,17.5,1199.0
800.0,2015,HONDA CITY,HONDA CITY I VTEC VX OPTION,HONDA,10.819778284410283,5.0,17.4,1497.0
562.0,2019,HYUNDAI GRAND,HYUNDAI GRAND I10 1.2 KAPPA SPORTZ BSIV,HYUNDAI,8.517193191416238,5.0,18.9,1197.0
290.0,2012,HYUNDAI I10,HYUNDAI I10 MAGNA,HYUNDAI,10.203592144986466,5.0,20.36,1197.0
230.0,2012,MARUTI ALTO,MARUTI ALTO K10 2010-2014 VXI,MARUTI,10.819778284410283,5.0,20.92,998.0
350.0,2010,MARUTI GYPSY,MARUTI GYPSY KING ST BSIII,MARUTI,11.289781913656018,8.0,11.96,1298.0
217.0,2018,DATSUN REDIGO,DATSUN REDIGO T OPTION,DATSUN,10.126631103850338,5.0,22.7,799.0
225.0,2011,MARUTI ALTO,MARUTI ALTO K10 2010-2014 VXI,MARUTI,10.308952660644293,5.0,20.92,998.0
300.0,2014,MARUTI CELERIO,MARUTI CELERIO LXI,MARUTI,11.289781913656018,5.0,23.1,998.0
290.0,2010,TATA INDIGO,TATA INDIGO ECS GLX,TATA,11.082142548877775,5.0,15.64,1193.0
